Ticker,Headline,Article Link
LUMN,  The Dow Slipped 23 Points Because a Broad Short Squeeze Brought the Pain ,https://www.marketwatch.com/articles/dow-jones-industrial-average-slipped-gamestop-short-squeeze-pain-51611699993?mod=mw_quote_news
MTB,"  M&T Bank Corp. stock rises Friday, still underperforms market",https://www.marketwatch.com/story/m-t-bank-corp-stock-rises-friday-still-underperforms-market-01636754989-714527efbfb2?mod=mw_quote_news
MTB,"  M&T Bank Corp. stock rises Thursday, outperforms market",https://www.marketwatch.com/story/m-t-bank-corp-stock-rises-thursday-outperforms-market-01636668588-d7e45cd7bfee?mod=mw_quote_news
MTB,  M&T Bank Corp. stock outperforms market on strong trading day,https://www.marketwatch.com/story/m-t-bank-corp-stock-outperforms-market-on-strong-trading-day-01636582194-c6739e454e17?mod=mw_quote_news
MTB,  M&T Bank Corp. stock underperforms Tuesday when compared to competitors,https://www.marketwatch.com/story/m-t-bank-corp-stock-underperforms-tuesday-when-compared-to-competitors-01636495807-e3b38d4e7f9e?mod=mw_quote_news
MTB,"  M&T Bank Corp. stock rises Monday, outperforms market",https://www.marketwatch.com/story/m-t-bank-corp-stock-rises-monday-outperforms-market-01636409390-9a1b70a4542c?mod=mw_quote_news
MPC,"  Marathon Petroleum Corp. stock falls Friday, underperforms market",https://www.marketwatch.com/story/marathon-petroleum-corp-stock-falls-friday-underperforms-market-01636754972-82c11b1d0c58?mod=mw_quote_news
MPC,  Marathon Petroleum Corp. stock outperforms competitors on strong trading day,https://www.marketwatch.com/story/marathon-petroleum-corp-stock-outperforms-competitors-on-strong-trading-day-01636668568-9cd786c3cd7f?mod=mw_quote_news
MPC,"  Marathon Petroleum Corp. stock falls Wednesday, underperforms market",https://www.marketwatch.com/story/marathon-petroleum-corp-stock-falls-wednesday-underperforms-market-01636582175-7ea2a22f830e?mod=mw_quote_news
MPC,"  Marathon Petroleum Corp. stock rises Tuesday, outperforms market",https://www.marketwatch.com/story/marathon-petroleum-corp-stock-rises-tuesday-outperforms-market-01636495786-c8bd81cfb22c?mod=mw_quote_news
MPC,  Marathon Petroleum Corp. stock underperforms Monday when compared to competitors,https://www.marketwatch.com/story/marathon-petroleum-corp-stock-underperforms-monday-when-compared-to-competitors-01636409374-b7724e39210c?mod=mw_quote_news
MAR,  Marriott International Inc. stock underperforms Friday when compared to competitors,https://www.marketwatch.com/story/marriott-international-inc-stock-underperforms-friday-when-compared-to-competitors-01636754836-409416e68027?mod=mw_quote_news
MAR,"  Marriott International Inc. stock falls Thursday, underperforms market",https://www.marketwatch.com/story/marriott-international-inc-stock-falls-thursday-underperforms-market-01636668437-a79fc0edf8c4?mod=mw_quote_news
MAR,"  Marriott International Inc. stock falls Wednesday, underperforms market",https://www.marketwatch.com/story/marriott-international-inc-stock-falls-wednesday-underperforms-market-01636582040-b63e60c76009?mod=mw_quote_news
MAR,"  Marriott International Inc. stock falls Tuesday, underperforms market",https://www.marketwatch.com/story/marriott-international-inc-stock-falls-tuesday-underperforms-market-01636495654-b6e6fb5a216f?mod=mw_quote_news
MAR,  Marriott International Inc. stock outperforms competitors on strong trading day,https://www.marketwatch.com/story/marriott-international-inc-stock-outperforms-competitors-on-strong-trading-day-01636409239-53d76433d807?mod=mw_quote_news
MLM,"  5 infrastructure stocks to buy now that Biden’s bill has been passed, according to Jefferies",https://www.marketwatch.com/story/5-infrastructure-stocks-to-buy-now-that-bidens-bill-has-been-passed-according-to-jefferies-11636386524?mod=mw_quote_news
MLM,  Martin Marietta Materials Inc. stock outperforms competitors on strong trading day,https://www.marketwatch.com/story/martin-marietta-materials-inc-stock-outperforms-competitors-on-strong-trading-day-01636754914-f58915f0f6b6?mod=mw_quote_news
MLM,"  Martin Marietta Materials Inc. stock rises Thursday, outperforms market",https://www.marketwatch.com/story/martin-marietta-materials-inc-stock-rises-thursday-outperforms-market-01636668514-74f413983d01?mod=mw_quote_news
MLM,"  Martin Marietta Materials Inc. stock falls Wednesday, underperforms market",https://www.marketwatch.com/story/martin-marietta-materials-inc-stock-falls-wednesday-underperforms-market-01636582118-ae9256798550?mod=mw_quote_news
MLM,  Infrastructure-Stock Plays Are Here for the Long Term,https://www.marketwatch.com/articles/infrastructure-legislation-stocks-51636557182?mod=mw_quote_news
MA,"  Mastercard Inc. stock rises Friday, outperforms market",https://www.marketwatch.com/story/mastercard-inc-stock-rises-friday-outperforms-market-01636754830-9e945c7accb3?mod=mw_quote_news
MA,  Mastercard Inc. stock underperforms Thursday when compared to competitors,https://www.marketwatch.com/story/mastercard-inc-stock-underperforms-thursday-when-compared-to-competitors-01636668427-faeabd18f8d5?mod=mw_quote_news
MA,  Mastercard Inc. stock outperforms competitors on strong trading day,https://www.marketwatch.com/story/mastercard-inc-stock-outperforms-competitors-on-strong-trading-day-01636582034-bd07568cb164?mod=mw_quote_news
MA,  Mastercard delivers ‘strong’ growth goals as it chases $255 trillion opportunity,https://www.marketwatch.com/story/mastercard-stock-gains-as-investor-day-brings-strong-growth-targets-11636555482?mod=mw_quote_news
MA,"  Mastercard Inc. stock falls Tuesday, underperforms market",https://www.marketwatch.com/story/mastercard-inc-stock-falls-tuesday-underperforms-market-01636495646-b1b61666bc98?mod=mw_quote_news
MKC,"  McCormick & Co. Inc. stock rises Friday, still underperforms market",https://www.marketwatch.com/story/mccormick-co-inc-stock-rises-friday-still-underperforms-market-01636754912-ad56cfdcd6bf?mod=mw_quote_news
MKC,"  McCormick & Co. Inc. stock falls Thursday, underperforms market",https://www.marketwatch.com/story/mccormick-co-inc-stock-falls-thursday-underperforms-market-01636668512-ce8250ebc0fa?mod=mw_quote_news
MKC,  McCormick & Co. Inc. stock outperforms competitors on strong trading day,https://www.marketwatch.com/story/mccormick-co-inc-stock-outperforms-competitors-on-strong-trading-day-01636582118-ca5fab9cc3fc?mod=mw_quote_news
MKC,"  McCormick & Co. Inc. stock rises Tuesday, outperforms market",https://www.marketwatch.com/story/mccormick-co-inc-stock-rises-tuesday-outperforms-market-01636495730-9e10550c722a?mod=mw_quote_news
MKC,"  McCormick & Co. Inc. stock falls Monday, underperforms market",https://www.marketwatch.com/story/mccormick-co-inc-stock-falls-monday-underperforms-market-01636409316-41fa4e3c247e?mod=mw_quote_news
MCK,"  McKesson Corp. stock rises Friday, outperforms market",https://www.marketwatch.com/story/mckesson-corp-stock-rises-friday-outperforms-market-01636754844-7721c4b2c04b?mod=mw_quote_news
MCK,"  McKesson Corp. stock rises Thursday, outperforms market",https://www.marketwatch.com/story/mckesson-corp-stock-rises-thursday-outperforms-market-01636668445-5d9dac0fe1c4?mod=mw_quote_news
MCK,  McKesson Corp. stock underperforms Wednesday when compared to competitors despite daily gains,https://www.marketwatch.com/story/mckesson-corp-stock-underperforms-wednesday-when-compared-to-competitors-despite-daily-gains-01636582048-0e804f22f599?mod=mw_quote_news
MCK,"  McKesson Corp. stock falls Tuesday, still outperforms market",https://www.marketwatch.com/story/mckesson-corp-stock-falls-tuesday-still-outperforms-market-01636495663-d768e5483619?mod=mw_quote_news
MCK,"  McKesson Corp. stock falls Monday, underperforms market",https://www.marketwatch.com/story/mckesson-corp-stock-falls-monday-underperforms-market-01636409249-11178174b304?mod=mw_quote_news
MRK,"  Shell’s Pension Dropped Alibaba, Sold Pfizer, J&J, and Merck Stock",https://www.marketwatch.com/articles/alibaba-stock-pfizer-johnson-merck-51636641632?mod=mw_quote_news
MRK,  Pfizer Shows Its R&D Is Strong. That Makes Its Stock a Good Long-Term Bet.,https://www.marketwatch.com/articles/buy-pfizer-stock-covid-19-51636674652?mod=mw_quote_news
MRK,"  Merck & Co. Inc. stock falls Friday, underperforms market",https://www.marketwatch.com/story/merck-co-inc-stock-falls-friday-underperforms-market-01636754976-2d45cb4fc378?mod=mw_quote_news
MRK,  Some Acceleron Investors Want a Better Deal From Merck,https://www.marketwatch.com/articles/acceleron-merck-stock-51636648250?mod=mw_quote_news
MRK,  Johnson & Johnson to spin off consumer health unit from medical device and drug-making division,https://www.marketwatch.com/story/johnson-johnson-to-spin-off-consumer-health-unit-from-medical-device-and-drug-making-division-01636721442?mod=mw_quote_news
MTD,  Mettler-Toledo International Inc. stock outperforms market on strong trading day,https://www.marketwatch.com/story/mettler-toledo-international-inc-stock-outperforms-market-on-strong-trading-day-01636752689-b39f16d44ca0?mod=mw_quote_news
MTD,  Mettler-Toledo International Inc. stock underperforms Thursday when compared to competitors,https://www.marketwatch.com/story/mettler-toledo-international-inc-stock-underperforms-thursday-when-compared-to-competitors-01636666289-8a14fc793c19?mod=mw_quote_news
MTD,"  Mettler-Toledo International Inc. stock falls Wednesday, still outperforms market",https://www.marketwatch.com/story/mettler-toledo-international-inc-stock-falls-wednesday-still-outperforms-market-01636579890-01631716d8c2?mod=mw_quote_news
MTD,  Mettler-Toledo International Inc. stock outperforms market on strong trading day,https://www.marketwatch.com/story/mettler-toledo-international-inc-stock-outperforms-market-on-strong-trading-day-01636493490-36fd70a50566?mod=mw_quote_news
MTD,  Mettler-Toledo International Inc. stock outperforms market on strong trading day,https://www.marketwatch.com/story/mettler-toledo-international-inc-stock-outperforms-market-on-strong-trading-day-01636403507-fd2814e2dc58-3a065a49a9b3?mod=mw_quote_news
MCHP,  Microchip Technology Inc. stock underperforms Friday when compared to competitors,https://www.marketwatch.com/story/microchip-technology-inc-stock-underperforms-friday-when-compared-to-competitors-01636754842-28a6714dc4cb?mod=mw_quote_news
MCHP,  Microchip Technology Inc. stock outperforms competitors on strong trading day,https://www.marketwatch.com/story/microchip-technology-inc-stock-outperforms-competitors-on-strong-trading-day-01636668443-826080ee1de4?mod=mw_quote_news
MCHP,"  Microchip Technology Inc. stock falls Wednesday, underperforms market",https://www.marketwatch.com/story/microchip-technology-inc-stock-falls-wednesday-underperforms-market-01636582047-6a1cd0ec064d?mod=mw_quote_news
MCHP,"  Microchip Technology Inc. stock falls Tuesday, underperforms market",https://www.marketwatch.com/story/microchip-technology-inc-stock-falls-tuesday-underperforms-market-01636495661-a8d375f4211b?mod=mw_quote_news
MCHP,"  Microchip Technology Inc. stock falls Monday, underperforms market",https://www.marketwatch.com/story/microchip-technology-inc-stock-falls-monday-underperforms-market-01636409246-f096637393d7?mod=mw_quote_news
MSFT,  The anti-Cathie Wood ETF has landed. Here’s how it’s doing so far,https://www.marketwatch.com/story/the-anti-cathie-wood-etf-has-landed-heres-how-its-doing-so-far-11636656704?mod=mw_quote_news
MSFT,Opinion: What to know before making your holiday tech-stock wishlist,https://www.marketwatch.com/story/what-to-know-before-making-your-holiday-tech-stock-wishlist-11636750865?mod=mw_quote_news
MSFT,"  Microsoft Corp. stock rises Friday, outperforms market",https://www.marketwatch.com/story/microsoft-corp-stock-rises-friday-outperforms-market-01636752691-f817af0b29db?mod=mw_quote_news
MSFT,  Microsoft Corp. stock outperforms market on strong trading day,https://www.marketwatch.com/story/microsoft-corp-stock-outperforms-market-on-strong-trading-day-01636666291-9b6f43a5d39c?mod=mw_quote_news
MSFT,  Microsoft Corp. stock outperforms competitors despite losses on the day,https://www.marketwatch.com/story/microsoft-corp-stock-outperforms-competitors-despite-losses-on-the-day-01636579893-723eafd2e98a?mod=mw_quote_news
MRNA,  Pfizer Shows Its R&D Is Strong. That Makes Its Stock a Good Long-Term Bet.,https://www.marketwatch.com/articles/buy-pfizer-stock-covid-19-51636674652?mod=mw_quote_news
MRNA,  Moderna Inc. stock outperforms competitors on strong trading day,https://www.marketwatch.com/story/moderna-inc-stock-outperforms-competitors-on-strong-trading-day-01636752688-1f38ac7fd59e?mod=mw_quote_news
MRNA,  Johnson & Johnson and Toshiba Just Followed GE’s Lead With Split Plans. Don’t Mourn the Conglomerate.,https://www.marketwatch.com/articles/things-to-know-today-51636713866?mod=mw_quote_news
MRNA,  Moderna Stock Falls Back to Earth as Questions Mount,https://www.marketwatch.com/articles/moderna-stock-falls-back-to-earth-as-questions-mount-51636643585?mod=mw_quote_news
MRNA,  Moderna Inc. stock underperforms Thursday when compared to competitors,https://www.marketwatch.com/story/moderna-inc-stock-underperforms-thursday-when-compared-to-competitors-01636666287-2bcb5906074b?mod=mw_quote_news
TAP,"  Molson Coors Beverage Co. Cl B stock rises Friday, still underperforms market",https://www.marketwatch.com/story/molson-coors-beverage-co-cl-b-stock-rises-friday-still-underperforms-market-01636755832-3ec9c68b483a?mod=mw_quote_news
TAP,"  Molson Coors Beverage Co. Cl B stock rises Thursday, outperforms market",https://www.marketwatch.com/story/molson-coors-beverage-co-cl-b-stock-rises-thursday-outperforms-market-01636669421-cc72fa52e729?mod=mw_quote_news
TAP,  Molson Coors Beverage Co. Cl B stock outperforms market on strong trading day,https://www.marketwatch.com/story/molson-coors-beverage-co-cl-b-stock-outperforms-market-on-strong-trading-day-01636583049-0f2a73f0ca17?mod=mw_quote_news
TAP,  Molson Coors Beverage Co. Cl B stock underperforms Tuesday when compared to competitors,https://www.marketwatch.com/story/molson-coors-beverage-co-cl-b-stock-underperforms-tuesday-when-compared-to-competitors-01636496647-9fc13ee9b125?mod=mw_quote_news
TAP,"  Molson Coors Beverage Co. Cl B stock falls Monday, underperforms market",https://www.marketwatch.com/story/molson-coors-beverage-co-cl-b-stock-falls-monday-underperforms-market-01636410238-2fe6d2364ffe?mod=mw_quote_news
